Country,ISO2,ISO3,Indicator,Unit,Source,CTS Code,CTS Name,CTS Full Descriptor,Industry,Gas Type,Scale,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030
Kuwait,KW,KWT,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.1. Energy Industries,Methane,Units,0.006289574,0.006103084,0.006808224,0.007140669,0.007057343,0.007193205,0.007986581,0.008796215,0.009363471,0.012540483,0.011706084,0.011455447,0.01348014,0.014835788,0.016375047,0.018022709,0.019566333,0.020308614,0.023301133,0.025300217,0.022556399,0.004850357,0.012574998,0.016736558,0.022900396,0.022336996,0.022176715,0.024990583,0.029260389,0.03472299,0.036148666,0.041065355,0.04340931,0.042434751,0.048330358,0.053069261,0.056234959,0.05891622,0.063665262,0.065001529,0.068655525,0.073301251,0.076925253,0.077125726,0.079418433,0.084315395,0.086983149,0.085108652,0.087556361,0.089891135,0.091796886,0.095497171,0.100490369,0.103002604,,,,,,,
Kuwait,KW,KWT,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.1. Energy Industries,Nitrous oxide,Units,0.004540576,0.004540576,0.005412863,0.005514539,0.005935507,0.006945291,0.007886144,0.009116632,0.01037943,0.012981081,0.014067403,0.015104156,0.020034209,0.021472174,0.023899262,0.027116816,0.028629649,0.030347166,0.033782389,0.035559709,0.029469768,0.008355879,0.016566837,0.015768994,0.022305605,0.020967578,0.019755701,0.021698809,0.032311971,0.042594047,0.04661381,0.055311864,0.060736316,0.056663601,0.061011798,0.070088254,0.072029731,0.073726086,0.076965114,0.079806839,0.077439205,0.076584964,0.076344652,0.077004777,0.074122836,0.072785495,0.071842568,0.069326278,0.06750486,0.064104172,0.068960159,0.074061789,0.073179168,0.073514749,,,,,,,
Kuwait,KW,KWT,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.2. Manufacturing Industries and Construction,Carbon dioxide,Units,2.689708854,2.689708854,2.934508754,3.132283043,2.964187378,2.691990512,2.895172178,3.022147364,2.975473813,4.291567478,4.380657241,4.526737622,5.428342808,5.958477332,4.956560618,6.180344656,6.613971305,5.966911121,7.97986314,10.24156938,4.05835937,0.99353386,5.255936497,7.169531503,6.182961724,6.005671725,4.668210383,4.269034377,6.465992611,5.458860176,7.614869723,7.119453472,6.667676477,8.422983784,7.994490778,11.52157861,10.5987182,7.444563643,9.187854961,9.802329171,10.492454,11.94050768,11.85109971,12.28121216,9.733792622,11.09500248,11.47307691,12.25951165,12.44068691,13.21873625,14.24554098,15.1074968,16.24945699,16.75024072,,,,,,,
Kuwait,KW,KWT,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.2. Manufacturing Industries and Construction,Greenhouse gas,Units,2.69295867,2.69295867,2.938070437,3.13605167,2.967748274,2.695272164,2.898680837,3.025912664,2.979593635,4.296876999,4.388763497,4.537192445,5.442243016,5.973092486,4.96751446,6.195219779,6.629556478,5.981386371,7.998744947,10.2664619,4.062916587,0.994550892,5.262523507,7.177740576,6.190227174,6.012705702,4.673693278,4.274277578,6.473407136,5.465348127,7.623407764,7.12756206,6.675523891,8.433069594,8.004286199,11.53528925,10.61268006,7.455557562,9.201697613,9.818271963,10.50907464,11.95799452,11.86938087,12.29948909,9.74975769,11.11197893,11.48989491,12.27711189,12.45841053,13.23706186,14.26416256,15.12768694,16.27048368,16.77170005,,,,,,,
Kuwait,KW,KWT,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.2. Manufacturing Industries and Construction,Methane,Units,0.001517535,0.001517535,0.001660075,0.001762858,0.001666745,0.001526817,0.001636371,0.001736389,0.001823027,0.002455471,0.003245037,0.003924614,0.005081034,0.005400595,0.004161537,0.005523546,0.005819369,0.005364089,0.007042619,0.00921989,0.002194534,0.000510132,0.003030443,0.003920389,0.003432055,0.003327282,0.002590526,0.00243201,0.00353871,0.003050292,0.00411416,0.003881144,0.003704518,0.004727184,0.004547928,0.006442691,0.006297631,0.00474983,0.005937506,0.006657462,0.007003945,0.007578068,0.007775704,0.007874336,0.006647684,0.007241573,0.007285732,0.008110733,0.008182739,0.008517206,0.008784119,0.009470277,0.009944735,0.010175827,,,,,,,
Kuwait,KW,KWT,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.2. Manufacturing Industries and Construction,Nitrous oxide,Units,0.001732281,0.001732281,0.001901608,0.002005769,0.001894151,0.001754835,0.001872289,0.002028911,0.002296795,0.00285405,0.004861218,0.006530209,0.008819174,0.009214559,0.006792305,0.009351577,0.009765804,0.009111161,0.011839188,0.01567263,0.002362684,0.0005069,0.003556567,0.004288683,0.003833395,0.003706695,0.002892369,0.002811191,0.003875816,0.003437659,0.004423881,0.004227444,0.004142896,0.005358626,0.005247493,0.007267945,0.007664222,0.006244089,0.007905146,0.00928533,0.009616694,0.009908769,0.010505456,0.010402591,0.009317384,0.009734878,0.009532265,0.009489507,0.009540887,0.0098084,0.009837464,0.01071986,0.01108196,0.01128351,,,,,,,
Kuwait,KW,KWT,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3. Transport,Carbon dioxide,Units,1.938382606,1.938382606,2.160266422,2.19783384,2.082130988,2.028832862,2.122595316,2.432863663,3.015740823,3.227986904,5.349711983,6.945262625,8.877592503,9.046398008,7.384678965,9.230610434,9.460066543,9.266815273,11.0538387,13.57749728,2.841209254,1.898077824,4.5390002,4.782384804,5.043486211,5.34038904,5.446857574,5.695240734,5.838885449,6.007575125,6.02205907,6.128759891,6.51437072,7.078216567,7.537299614,8.159198886,9.257506772,9.569944837,10.54117016,11.72778294,12.67005916,12.15437737,12.48513113,13.14508117,13.34119284,14.02309485,14.20599306,15.01819754,15.86536624,16.04915788,13.13668907,16.03829801,15.24465232,15.08798306,,,,,,,
Kuwait,KW,KWT,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3. Transport,Greenhouse gas,Units,1.974775124,1.974982859,2.200623004,2.239184501,2.121162271,2.067209437,2.162971257,2.479037318,3.071571816,3.288545109,5.44177846,7.061506972,9.020521828,9.192561961,7.503029413,9.376775425,9.606941539,9.412546689,11.2186456,13.77278171,2.896185407,1.936733264,4.622757798,4.873382232,5.149475278,5.468131844,5.599177464,5.882273009,6.033530914,6.211806329,6.148021694,6.254897752,6.644028562,7.20982358,7.672233952,8.293653339,9.395119738,9.707428326,10.67972944,11.87364026,12.8367186,12.31090229,12.63816548,13.31598565,13.50880231,14.1867754,14.3777007,15.20252029,16.06195435,16.25042457,13.30621374,16.23997171,15.43634632,15.27770701,,,,,,,
Kuwait,KW,KWT,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3. Transport,Methane,Units,0.019480005,0.019553658,0.021596696,0.022101867,0.0209019,0.020625293,0.021621044,0.024530366,0.029151919,0.032317358,0.041453303,0.047337548,0.054977511,0.055724368,0.05160318,0.057358783,0.058391406,0.059041072,0.065295992,0.072122002,0.03117126,0.023083695,0.046534791,0.05120692,0.051900549,0.053591781,0.054108726,0.053427991,0.054042638,0.053413433,0.050146008,0.048749044,0.04884367,0.047084138,0.046029535,0.046799382,0.044176788,0.042703542,0.041874247,0.04440698,0.048010228,0.045451907,0.043722891,0.046993713,0.047342,0.046349347,0.046439964,0.048942909,0.051360447,0.051517341,0.041295912,0.051383378,0.048840702,0.048338766,,,,,,,
Kuwait,KW,KWT,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3. Transport,Nitrous oxide,Units,0.016912513,0.017046594,0.018759886,0.019248794,0.018129382,0.017751281,0.018754897,0.021643289,0.026679074,0.028240846,0.050613175,0.068906799,0.087951814,0.090439586,0.066747268,0.088806209,0.08848359,0.086690343,0.099510909,0.123162437,0.023804893,0.015571745,0.037222807,0.039790508,0.054088517,0.074151023,0.098211164,0.133604285,0.140602827,0.150817771,0.075816616,0.077388817,0.080814172,0.084522875,0.088904803,0.087655071,0.093436179,0.094779948,0.096685028,0.101450335,0.11864921,0.111073012,0.109311464,0.123910771,0.120267476,0.117331198,0.125267679,0.135379838,0.145227663,0.14974935,0.128228765,0.150290322,0.142853294,0.141385191,,,,,,,
Kuwait,KW,KWT,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.B. Road Transportation,Carbon dioxide,Units,1.938382606,1.938382606,2.160266422,2.19783384,2.082130988,2.028832862,2.122595316,2.432863663,3.015740823,3.227986904,5.349711983,6.945262625,8.877592503,9.046398008,7.384678965,9.230610434,9.460066543,9.266815273,11.0538387,13.57749728,2.841209254,1.898077824,4.5390002,4.782384804,5.043486211,5.34038904,5.446857574,5.695240734,5.838885449,6.007575125,6.02205907,6.128759891,6.51437072,7.078216567,7.537299614,8.159198886,9.257506772,9.569944837,10.54117016,11.72778294,12.67005916,12.15437737,12.48513113,13.14508117,13.34119284,14.02309485,14.20599306,15.01819754,15.86536624,16.04915788,13.13668907,16.03829801,15.24465232,15.08798306,,,,,,,
Kuwait,KW,KWT,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.B. Road Transportation,Greenhouse gas,Units,1.974775124,1.974982859,2.200623004,2.239184501,2.121162271,2.067209437,2.162971257,2.479037318,3.071571816,3.288545109,5.44177846,7.061506972,9.020521828,9.192561961,7.503029413,9.376775425,9.606941539,9.412546689,11.2186456,13.77278171,2.896185407,1.936733264,4.622757798,4.873382232,5.149475278,5.468131844,5.599177464,5.882273009,6.033530914,6.211806329,6.148021694,6.254897752,6.644028562,7.20982358,7.672233952,8.293653339,9.395119738,9.707428326,10.67972944,11.87364026,12.8367186,12.31090229,12.63816548,13.31598565,13.50880231,14.1867754,14.3777007,15.20252029,16.06195435,16.25042457,13.30621374,16.23997171,15.43634632,15.27770701,,,,,,,
Kuwait,KW,KWT,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.B. Road Transportation,Methane,Units,0.019480005,0.019553658,0.021596696,0.022101867,0.0209019,0.020625293,0.021621044,0.024530366,0.029151919,0.032317358,0.041453303,0.047337548,0.054977511,0.055724368,0.05160318,0.057358783,0.058391406,0.059041072,0.065295992,0.072122002,0.03117126,0.023083695,0.046534791,0.05120692,0.051900549,0.053591781,0.054108726,0.053427991,0.054042638,0.053413433,0.050146008,0.048749044,0.04884367,0.047084138,0.046029535,0.046799382,0.044176788,0.042703542,0.041874247,0.04440698,0.048010228,0.045451907,0.043722891,0.046993713,0.047342,0.046349347,0.046439964,0.048942909,0.051360447,0.051517341,0.041295912,0.051383378,0.048840702,0.048338766,,,,,,,
Kuwait,KW,KWT,Annual Net Emissions/Removals,Million metric tons of CO2 equivalent,"United Nations Framework Convention on Climate Change (UNFCCC). 2022. Greenhouse Gas Inventory Data - Detailed data by Party - Annex I. https://di.unfccc.int/detailed_data_by_party. Copyright 2022 United Nations Framework Convention on Climate Change; EDGARv7.0, Crippa, M., Guizzardi, D., Banja, M., Solazzo, E., Muntean, M., Schaaf, E., Pagani, F., Monforti-Ferrario, F., Olivier, J., Quadrelli, R., Risquez Martin, A., Taghavi-Moharamli, P., Grassi, G., Rossi, S., Jacome Felix Oom, D., Branco, A., San-Miguel-Ayanz, J. and Vignati, E., CO2 emissions of all world countries - 2022 Report, EUR 31182 EN, Publications Office of the European Union, Luxembourg, 2022, doi:10.2760/730164, JRC130363;  Food and Agriculture Organization of the United Nations (FAO). FAOSTAT Climate Change, Emissions, Emission Totals. License: CC BY-NC-SA 3.0 IGO. Extracted from: https://www.fao.org/faostat/en/#data/GT. IMF staff calculations.",ECNGDR,Annual Net Emissions/Removals,"Environment, Climate Change, Greenhouse Gas Emissions, National GHG Emissions Inventories and Implied National Mitigation (Nationally Determined Contributions) Targets, Annual Net Emissions/Removals",1.A.3.B. Road Transportation,Nitrous oxide,Units,0.016912513,0.017046594,0.018759886,0.019248794,0.018129382,0.017751281,0.018754897,0.021643289,0.026679074,0.028240846,0.050613175,0.068906799,0.087951814,0.090439586,0.066747268,0.088806209,0.08848359,0.086690343,0.099510909,0.123162437,0.023804893,0.015571745,0.037222807,0.039790508,0.054088517,0.074151023,0.098211164,0.133604285,0.140602827,0.150817771,0.075816616,0.077388817,0.080814172,0.084522875,0.088904803,0.087655071,0.093436179,0.094779948,0.096685028,0.101450335,0.11864921,0.111073012,0.109311464,0.123910771,0.120267476,0.117331198,0.125267679,0.135379838,0.145227663,0.14974935,0.128228765,0.150290322,0.142853294,0.141385191,,,,,,,
